,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hausdorff_dimension,id_x,id_y,input_resistance_mohm,latency,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,scale_factor_x,scale_factor_y,scale_factor_z,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,soma_surface,specimen_id,superseded,tags,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,total_length,total_surface,total_volume,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,species,cre_line,dendrite_type,nm_id,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,structure_layer,reconstruction_type,gbar_Im_abs,gbar_Ih_abs,gbar_NaTs_abs,gbar_Nap_abs,gbar_K_P_abs,gbar_K_T_abs,gbar_SK_abs,gbar_Kv3_1_abs,gbar_Ca_HVA_abs,gbar_Ca_LVA_abs,gamma_CaDynamics_abs,decay_CaDynamics_abs,soma_g_pas_abs,axon_g_pas_abs,dend_g_pas_abs,apic_g_pas_abs,gbar_NaV_abs,gbar_Kd_abs,gbar_Kv2like_abs,gbar_Im_v2_abs
120,,0.8968479088613219,0.2969002238568369,39.125,0.9149607495389852,142.37875,29.0106254990929,0.0673180676064353,1.315345,7.04702,1.0254125,-43.53125,-44.9895833333333,-47.6484403610229,False,False,False,,479015391,491771423.0,87.846744,0.0829950000000002,5.0,405.20573667047205,410.501655810954,dendrite-only,36.0,81.0,2988.0,9.0,45.0,59.8746,518.2032451111351,271.441716433236,1.311885,7.04483,1.02338875,37.34375,44.2812512715658,41.3281278610229,479013578,59,115.15629291534401,0.12675067782402002,0.1144,0.1144,0.28,2.522516992,1.39283,7.10500166666667,1.176775,-56.593753814697294,-54.468753814697294,-76.8515663146973,341.501045629252,479010903,False,3D Neuron Reconstruction morphology,23.2004952143092,130.0,150.625,1370.0,1.311405,7.04438833333333,1.0229725,-36.3437538146973,-38.65625,-50.74218940734861,479013584,3450.78025300193,3219.5336264857897,255.48332435318298,1.39283,7.10500166666667,1.176775,-56.593753814697294,-54.468753814697294,-76.8515663146973,3.6408216837790697,3.83494747773018,3.95216694895223,-98.125,-76.3922119140625,Mus musculus,Pvalb-IRES-Cre,spiny,479695152.0,0.011123285479678427,0.0002785623199811474,0.5337008654094436,0.0013728497693198062,0.0001750737792792778,1.7648240888124e-07,0.00012684673693025416,0.3449768229749843,0.000247612705994981,0.009997097769214524,0.010170508727598029,969.6638127770574,0.0008607453410622392,0.0009025724851944797,2.888286035523468e-06,4.4469847329206715e-06,,,,,5,dendrite-only,3.798613622142859,0.09512932354647213,182.2594035905617,0.46882963171459124,0.059787878686138246,6.026892716811266e-05,0.04331829329634045,117.8099457638145,0.08455999800837456,3.4140193414446225,3.4732393650561604,331141.20597221237,0.29394543399326184,0.3082294474501074,0.0009863527012076313,0.0015186499361897294,,,,
124,,0.818529257048253,0.316223302780499,80.537037037037,0.9043557716770028,92.26,-0.56000001727799,0.126314038589488,1.53586,3.0295,1.025472,-54.812503814697294,-57.989585876464794,-57.443752288818395,False,False,False,,508426864,552579449.0,218.53332799999998,0.0677400000000001,8.0,393.49675577895204,495.537185004706,full,27.0,59.0,4568.0,5.0,32.0,127.6657,499.372452441481,331.63390383818404,1.53358,3.0273666666666696,1.02352,46.687503814697294,45.177085876464794,45.6687530517578,508423449,31,218.906283378601,0.0349193438887596,0.1144,0.1144,0.28,1.436786944,,,,,,,138.786993190908,508421103,False,3D Neuron Reconstruction morphology,31.2212750880442,70.0,50.2083333333333,600.0,1.53306,3.02684,1.02308,-38.28125,-41.2291679382324,-46.450002288818396,508423453,5395.7460779987705,5433.9260093145795,543.9949045790149,1.53604,3.02978,1.682864,-54.843753814697294,-58.1666679382324,-71.6062545776367,3.40169551124924,3.51308778972775,4.00892735284131,-95.09375762939449,-71.4732208251953,Homo Sapiens,Human,spiny,549384713.0,0.0023401539979134136,0.0022975176954405326,1.6265771678276737,0.00013650461874799362,0.024578208567180185,5.072928138002287e-07,0.14815746433712884,0.14039955295811768,6.031974441074728e-07,0.0017619143409785098,0.002287358276068364,401.28636767925775,2.969218878034355e-05,0.00046921881969000937,5.6035402644988035e-06,3.356817608809942e-05,,,,,2,full,0.32478293697408506,0.31886557275309585,225.74775431578576,0.01894506559270528,3.411135665057953,7.04056442946889e-05,20.562328994139293,19.485631800404803,8.371595956811692e-05,0.24453079364434757,0.3174555774858671,55693.328378705344,0.004120889602080695,0.06512146913336321,0.0007776985045339742,0.004658826226170255,,,,
136,,0.911586975119153,0.335421655535023,44.1944444444444,0.93652043357519,49.5855263157895,-31.4331234652077,0.20573770491803306,1.07379,2.4759375,1.02533166666667,-50.750003814697294,-47.203125,-53.5000012715658,False,False,False,,396471734,491770152.0,285.755872,0.0218850000000002,6.0,411.1746144728051,453.955505772111,dendrite-only,18.0,41.0,1698.0,5.0,23.0,103.3343,475.94746539449096,230.71014090358105,1.071875,2.4735424999999998,1.023495,26.84375,34.03125,30.072917302449497,396316828,32,267.96874403953603,0.16237710416317,0.1144,0.1144,0.28,2.899127168,1.080365,2.508675,1.27025666666667,-51.6875,-54.5625,-73.71875,493.62346310567,314900022,False,3D Neuron Reconstruction morphology,26.099363769708802,50.0,36.3125,410.0,1.07138,2.473055,1.02308666666667,-41.6562538146973,-34.921875,-46.9270846048991,396316860,1986.67230294103,2091.8591880519602,196.384592125262,1.080365,2.508675,1.27025666666667,-51.6875,-54.5625,-73.71875,2.62868207709795,2.86694433648394,2.8628917349491503,-103.59375,-73.1547622680664,Mus musculus,Scnn1a-Tg3-Cre,spiny,473862845.0,0.0008709385950494086,0.00021157650543547312,0.3039337179963446,0.00021650172713742096,0.018448641973001945,3.75619199482341e-06,0.04112916095044415,0.12353412753890493,0.0007980761845258891,0.004853233394741383,7.514558886071166e-05,725.1793959974069,3.439503032314425e-06,0.0003089282977545945,8.934337496139311e-06,3.0476410352121912e-05,,,,,4,dendrite-only,0.42991572544067586,0.10443912732485386,150.02881443193772,0.10687033231793255,9.10668254030984,0.0018541445005745266,20.30231886298873,60.97934384749177,0.3939491300278291,2.3956698755723287,0.03709362581053935,357965.56482511805,0.0016978193981734995,0.1524942561889625,0.004410198615399127,0.01504387122104391,,,,
139,,0.9303635225615259,0.46488713136938603,59.4864864864865,0.8585552165071991,30.758833333333307,-109.973113948669,0.41309525744985,1.155535,6.30432666666667,1.026,-58.15625,-58.5104179382324,-67.0104192097982,False,False,False,,464307468,501934125.0,220.36152,0.0489250000000001,5.0,247.73779145289902,254.99882124689,full,19.0,43.0,2268.0,5.0,24.0,56.3931,383.26076159568703,327.15038269150904,1.1539,6.30261166666667,1.02349166666667,0.84375,4.1250001589457215,0.4270833333333329,396303026,34,181.874960660934,0.12472644448280301,0.1144,0.1144,0.28,2.6343403519999997,1.15704,,1.2112100000000001,-58.6875,,-81.1145858764648,361.11855852210715,313862167,False,3D Neuron Reconstruction morphology,12.185558878206999,130.0,132.083333333333,670.0,1.1535,6.3021983333333305,1.02318166666667,-36.46875,-34.9375,-38.9739596048991,396303030,2644.87834709486,3883.69951398975,512.835042668049,1.15704,6.308035,1.2112100000000001,-58.6875,-59.0625025431315,-81.1145858764648,1.66391321202204,1.5940708220697901,1.7151178264887101,-100.53125,-79.63563537597659,Mus musculus,Sst-IRES-Cre,aspiny,471086533.0,,3.361841126085785e-06,,,,3.932783346283567e-07,0.0043472246914006895,1.1081323613658394,0.0009832329467932485,9.255704341674942e-10,0.03841023759825348,71.6259347043354,0.00020789643554240084,0.00016431423876811396,1.0001613056143422e-07,,0.02687615924790428,8.914004638819276e-11,0.11990655866204958,0.0003385602610360292,4,full,,0.0012140232214324362,,,,0.00014202010529896708,1.5698635141303292,400.16716098813066,0.3550636644374216,3.3424066099724637e-07,13.87064963397294,25865.454293228173,0.07507526112495595,0.05933692104859865,3.6117680897303994e-05,,9.705479886213793,3.219012505829793e-08,43.30048362138582,0.12226039343819918
143,,0.914846488731789,0.520692438889642,71.0603448275862,0.999202270199603,9.9800000000001,76.3674956605342,0.0238963531669866,1.1688399999999999,19.7910466666667,1.025616,-46.25,-51.2395846048991,-46.662501525878895,False,False,False,,526807424,566350592.0,33.938696,0.0787,11.0,1001.1468565829904,1064.54343514633,full,59.0,123.0,8329.0,5.0,64.0,127.4544,1240.25929834364,446.120483222661,1.16618,19.78824666666669,1.023584,50.125003814697294,49.4479192097982,49.287503051757795,526727625,75,39.99999910593029,0.171518921852112,0.1144,0.1144,0.28,1.1782785279999999,,19.8442933333333,,,-55.208335876464794,,543.999102553581,526725807,False,3D Neuron Reconstruction morphology,20.139267264955198,270.0,469.208312988281,2750.0,1.1655799999999998,19.7876333333333,1.023016,-41.46875,-40.5833333333333,-50.3375007629395,526727611,9742.27663343832,15952.8900856182,2277.7238492696,1.3322200000000002,19.8442933333333,1.025688,-58.125003814697294,-55.208335876464794,-46.737503814697284,4.10976361954251,4.02496443816997,4.04166214699229,-77.6875,-72.16624450683591,Homo Sapiens,Human,spiny,626170736.0,3.318667790022101e-05,0.00020329360059672958,4.282411372055578,0.00046782165789049923,0.00014588522884095845,0.00802508444003125,0.004311890719803875,0.4306207704968688,2.154067280772704e-05,1.6472880959572669e-06,0.04983469122685912,555.3259429293255,0.0008674884937349879,2.562355189557772e-05,1.3413975109777484e-06,4.341274136960175e-07,,,,,3,full,0.01805352299445499,0.11059153627950703,2329.627943163484,0.25449456204756,0.07936143356530519,4.365638733293706,2.3456646818824223,234.2573126912282,0.011718106675803835,0.0008961232458479504,27.110027303446177,302096.8145782742,0.4719129620673912,0.013939189235429389,0.0007297190421395025,0.0002361649234445407,,,,
147,,0.6561209142286529,0.457635173807222,52.4166666666667,0.9505018354904547,62.1703333333333,-3.23750011174684,0.239350180505415,1.07479,5.50904166666667,1.0246309999999998,-46.4375,-47.4166679382324,-53.70625305175779,False,False,False,,476051350,485996843.0,104.156048,0.0270600000000001,15.0,650.637430524866,957.71093005655,dendrite-only,30.0,67.0,3271.0,7.0,37.0,87.0383,717.408342848595,199.21426693848701,1.0729950000000001,5.5075650000000005,1.0232649999999999,36.375,44.8541692097982,40.512501525878896,476050507,35,162.812381982803,0.116804018616676,0.1144,0.1144,0.28,1.312183168,1.08444,5.5264833333333305,1.804775,-49.21875,-53.8750012715658,-75.01875152587891,430.63507167307404,476049169,False,3D Neuron Reconstruction morphology,19.4287140851224,150.0,112.16666920979799,378.0,1.07259,5.50717166666667,1.022924,-34.625,-35.9166692097982,-46.3312522888184,476050511,4158.81994885331,5944.19600733693,730.014704147987,1.08444,5.5264833333333305,1.804775,-49.21875,-53.8750012715658,-75.01875152587891,2.76146199121735,2.78568939138049,2.85398766644662,-94.59375762939449,-73.9795761108398,Mus musculus,Rorb-IRES2-Cre,spiny,478047618.0,,0.0018109793652402648,,,,0.0693465985685757,0.35734831354791724,0.1686925978773156,0.0006666085031461496,0.0010410767562425546,3.1153336894054135e-05,997.984752173959,0.0001341783434606952,0.00036266867239222585,6.962789090651427e-05,3.4214139100015755e-05,0.2809139696080071,1.926286678388678e-06,0.0016060685378648724,0.012065844848651528,5,dendrite-only,,0.7798712287486995,,,,29.863077444862487,153.88671661695946,72.64494897761486,0.2870650005302227,0.4483241635416839,0.013415719466226425,429767.23528106784,0.057781900553170826,0.1561778497292048,0.02998421179097175,0.01473380824356781,120.97140743611187,0.000829526601810796,0.6916294399153086,5.195975961195242
155,,0.88206106304971,0.158343241642081,36.01123595505621,0.8807871594007559,56.73647058823529,8.5493747498111,0.186829278533363,1.15678,3.62646166666667,1.0250620000000001,-47.281253814697294,-47.8541692097982,-52.812503814697294,False,False,False,,480361761,491770985.0,141.152544,0.0297050000000001,17.0,607.6284969523571,698.553783587421,dendrite-only,45.0,96.0,3270.0,6.0,51.0,168.28,711.656507119676,234.700558765315,1.154755,3.6244650000000003,1.023392,46.03125,46.6875025431315,46.9062522888184,480356947,48,136.718794703484,0.0877228975296021,0.1144,0.1144,0.28,2.32915584,1.18777,3.6600650000000003,1.08181,-53.781253814697294,-52.9166679382324,-61.975001525878895,133.779202030383,480351780,False,3D Neuron Reconstruction morphology,15.961171990068701,70.0,65.1250012715658,540.0,1.15435,3.6240533333333302,1.0230549999999998,-37.3750038146973,-37.510420481363894,-45.231252288818396,480356935,3911.23313917555,1943.2135815079,74.2893507594788,1.18777,3.6600650000000003,1.08181,-53.781253814697294,-52.9166679382324,-61.975001525878895,3.5390984522912596,3.59375301748887,3.56616982370624,-75.9687576293945,-61.491153717040994,Mus musculus,Rorb-IRES2-Cre,spiny,482529696.0,1.6074956828250822e-05,0.004490183389797261,0.8428645297437276,0.00015910263163448806,0.021098120599728255,3.546571267456156e-05,0.1461639609148543,0.11503729926713227,0.00027569077467089355,0.009531498305750992,2.663279533447572e-05,400.93680136664216,5.4346761700941556e-05,1.1531187034765888e-05,3.418502419794824e-05,0.00010851093514331244,,,,,5,dendrite-only,0.0021504948971562514,0.6006931508571578,112.7577442088299,0.021284623100995784,2.8224897381724317,0.004744574741041687,19.5536980567893,15.38959809968732,0.03688169184261027,1.2751162374973153,0.0035629141076846693,53637.005351443564,0.007270466413287342,0.001542632999974079,0.004573245258590849,0.014516506315042981,,,,
159,,0.745981200536974,0.7398994204701641,65.78,0.976908631902478,68.80714285714289,-4.469999891065781,0.33636362937199504,1.08574,4.0891,1.02442333333333,-59.09375,-57.3229166666667,-59.7187531789144,False,False,False,,571712207,601947568.0,183.11971200000002,0.02512,5.0,247.23991190443002,293.512711166399,full,25.0,54.0,3302.0,4.0,29.0,96.0338,411.39136318665703,252.25256913221,1.0846799999999999,4.0878866666666696,1.0234299999999998,30.5625019073486,29.9062525431315,33.6822923024495,571703015,30,172.031253576279,0.25515532493591303,0.1144,0.1144,0.28,1.256002688,1.0964399999999999,4.10314666666667,,-58.343753814697294,-58.833335876464794,,870.5457247471429,571700636,False,3D Neuron Reconstruction morphology,20.1220554738205,50.0,76.7083333333333,509.99996948242205,1.0843399999999999,4.08754,1.02312,-41.9375,-41.1770871480306,-44.3593775431315,571703019,3883.02953303861,9302.604292046271,2028.83524328207,1.08598,4.10314666666667,1.71219,-59.312503814697294,-58.833335876464794,-64.4322942097982,2.34145082019093,2.40971136129984,2.41287134622688,-79.71875,-63.496307373046896,Homo Sapiens,Human,aspiny,626170439.0,,0.008860856091652176,,,,2.475514916097654e-06,0.008056316542515395,0.2813472870987245,0.0008788677230705168,0.008522440134299059,0.00019253001608416322,815.0298454446083,0.0009826843097340346,9.31769167567697e-05,3.184157653787384e-05,,0.07939044078534954,2.738859835968335e-06,0.008154534707613122,3.9368760418777296e-05,3,full,,7.713780388187479,,,,0.002155048926756595,7.013391923296461,244.92567795300158,0.7650945389372944,7.419173823327513,0.16760618238756694,709520.7474931284,0.855471624615061,0.08111476652772628,0.027719548324255005,,69.11300881147726,0.002384302720883895,7.098895327014796,0.034272306071161114
162,,0.924610944456856,0.43967979276166497,53.3823529411765,0.882944233914226,90.26,22.956249748351496,0.172321437682424,1.1296899999999999,6.261465,1.02522375,-53.03125,-52.0625012715658,-52.96875190734861,False,False,False,,396494722,491459171.0,176.9292,0.04582,6.0,346.0032405933789,377.118073486042,dendrite-only,17.0,39.0,1947.0,5.0,22.0,70.56,429.56158255954,271.75354021821397,1.12778,6.25953666666667,1.02349125,33.15625,41.958335876464794,35.92187595367429,396429054,44,123.281359672546,0.0316939763724804,0.1144,0.1144,0.28,3.10554368,1.175875,6.29017,1.7255099999999999,-59.09375,-58.1354179382324,-84.7109375,290.085763487108,386049446,False,3D Neuron Reconstruction morphology,12.702652830899801,110.0,130.958333333333,840.0,1.12727,6.25906,1.0230625,-45.28125,-40.1458333333333,-46.203125953674295,396429034,2268.08172534129,3133.71153328341,403.245425875963,1.175875,6.29017,1.7255099999999999,-59.09375,-58.1354179382324,-84.7109375,3.52442479462201,3.70285736190798,3.549037004027109,-99.65625762939449,-85.1570739746094,Mus musculus,Nr5a1-Cre,spiny,472451419.0,0.0072542922510378935,2.0724144681988357e-06,0.5459445571987388,0.0013995213534577413,0.030706001493332663,0.00017661133926769832,0.0004088230364181133,0.15353463627045882,0.00021022546615679285,5.971621828111396e-06,0.031979282594100863,262.08498432363,0.00027723172826344284,0.0005529944856975984,3.05865366255592e-06,0.00012512712410094184,,,,,4,dendrite-only,2.104366906200939,0.0006011779332691882,158.37074369662724,0.4059812203342996,8.907373886829685,0.05123243519195093,0.11859374265046617,44.538212184231476,0.06098341485452644,0.0017322824772639741,9.276734607079733,76027.12277602694,0.08042097755615128,0.16041582758774844,0.0008872718829451733,0.03629759732776783,,,,
178,,0.9092310618379259,0.265908805357655,28.8,0.951393166285412,32.9784482758621,-77.75999288917029,0.33130844953652,1.0425799999999998,4.59096,1.02671,-50.906253814697294,-52.062503814697294,-57.506252288818395,False,False,False,,475586137,657300324.0,338.2304640000001,0.008185000000000109,4.0,146.944168189316,153.982832464192,full,20.0,47.0,1281.0,7.0,27.0,40.6832,176.61975515950402,173.38825015832802,1.040455,4.58795166666667,1.023252,28.2812519073486,27.9270846048991,35.9250022888184,475585688,40,214.843794703484,0.0324125289916992,0.1144,0.1144,0.28,3.5009664,1.043295,4.59320333333333,1.042814,-51.625003814697294,-53.0833346048991,-66.77500152587889,325.196179479085,475585413,False,3D Neuron Reconstruction morphology,9.72543455304331,120.00000762939501,89.1666641235352,360.0,1.040015,4.58738666666667,1.0228700000000002,-34.59375,-32.8750012715658,-38.100002288818395,475585676,1488.4604239884698,1238.09077233485,82.1377761872674,1.043295,4.59320333333333,1.042814,-51.625003814697294,-53.0833346048991,-66.77500152587889,2.5254074417246097,2.4950556758429103,2.6312543475361805,-88.34375762939449,-65.2329788208008,Mus musculus,Htr3a-Cre_NO152,aspiny,478045081.0,,2.6424965762772425e-08,,,,2.987296005896312e-06,3.398848043290048e-13,0.04580350556179515,1.819265062256159e-07,0.004463811116814547,0.001664973814380647,799.1923570663125,0.0007565490787887277,0.0005456844010576595,0.0009144133525749166,,0.06062467009418108,1.1552615378218613e-07,3.4832887024216493e-06,0.002277315412423253,1,full,,8.593297908919217e-06,,,,0.0009714572480906109,1.1052923983078873e-10,14.895125015444805,5.916180477054826e-05,1.4516143211043582,0.5414431233693057,259894.30118684957,0.2460268700105155,0.17745448242528364,0.29736372872202443,,19.714911096807626,3.756866383988018e-05,0.0011327521780501797,0.7405742715888787
201,,0.886638535171857,0.373084809093814,49.5833333333333,1.0112951185052501,9.34481132075472,-38.4575010725641,0.6146874958068,1.032425,,1.0243225,-57.59375,,-59.11979357401529,False,False,False,,473862284,491119617.0,295.97702400000014,0.0069300000000001,4.0,172.577809538075,195.958412691854,dendrite-only,12.0,28.0,1229.0,4.0,16.0,38.92,249.418108462999,223.02000382168399,1.03151,,1.02337916666667,15.46875,,19.276041984558105,396317569,38,161.718860268593,0.0208497866988182,0.1144,0.1144,0.28,1.259464192,,,1.14222916666667,,,-74.2552096048991,200.33589192758998,318331342,False,3D Neuron Reconstruction morphology,8.587487563902991,210.0,,440.0,1.0311700000000001,,1.02308416666667,-34.5,,-44.51562690734861,396317575,1270.18556543491,1498.37955596692,151.250657022615,1.03246,,1.14222916666667,-57.687503814697294,,-74.2552096048991,1.47833190929935,,1.58887964946454,-93.03125,-73.8887481689453,Mus musculus,Pvalb-IRES-Cre,aspiny,473862421.0,,0.00028918148171832306,,,,0.02809468489424316,8.814830524037781e-06,1.1418319671301926,0.0007343937243564196,0.00021377849056254398,0.004332064857456877,569.0142550551873,0.0005744152916859875,9.552562142543341e-05,1.0002747846356704e-07,,0.058014543022859674,0.0010690585854891154,0.0019155385688926093,0.006381439795892213,4,dendrite-only,,0.05793343006898231,,,,5.628373756712793,0.0017659269352236543,228.74992556646174,0.147125421794968,0.042827504581781126,0.8678680771067915,113993.97830599413,0.11507599979675907,0.019137210570201502,2.00390941152665e-05,,11.622395221256134,0.21417080524680965,0.38375112772080017,1.2784314332922844
211,,0.8827781765517559,0.264675534839388,47.2083333333333,0.9691627763128792,45.68575,-14.2681248760379,0.30298012232676896,1.1574149999999999,2.593655,1.02504166666667,-44.5,-46.6041666666667,-52.2968756357829,False,False,False,,464348781,491771001.0,233.82950400000001,0.0405,9.0,447.114269808748,477.815150258682,dendrite-only,24.0,56.0,2556.0,8.0,32.0,100.2408,500.868591490056,225.451252159908,1.15487,2.591625,1.023485,34.0,42.25,37.1458346048991,396417158,44,293.437510728836,0.0731709823012352,0.1144,0.1144,0.28,1.9179261440000002,1.17474,2.61422666666667,1.6834458333333302,-50.15625,-52.9270846048991,-66.6927108764648,132.429287516295,329550137,False,3D Neuron Reconstruction morphology,34.7774554417562,59.99999618530271,39.25,479.999969482,1.154435,2.5912349999999997,1.0231575000000002,-33.8437538146973,-33.7395846048991,-42.4322929382324,396417134,2946.85886579711,2452.5615024203603,173.262963310456,1.17474,2.61422666666667,1.6834458333333302,-50.15625,-52.9270846048991,-66.6927108764648,3.41944095937166,3.4866773017629904,3.31286180605533,-97.875,-64.6614532470703,Mus musculus,Rorb-IRES2-Cre,spiny,480630395.0,0.0017337180366318564,9.210170683140035e-05,0.9324443616942046,1.8750236181050488e-07,0.002880434815668461,1.4527788055890146e-06,0.05262544602074876,0.12132950890118553,0.0004984968141103144,0.005161295608868863,0.00014502541794699566,405.59644836674835,0.0009965795506908569,0.0001493904861536972,1.0060543238125892e-06,1.3338378314542613e-05,,,,,4,dendrite-only,0.2295950443453066,0.01219696341471703,123.48294246775,2.4830804182187724e-05,0.3814539303761048,0.00019239046214292727,6.969150321755001,16.067580418485974,0.06601557792177189,0.6835067001434856,0.019205612770473536,53712.84867634822,0.13197631985129957,0.019783675643047054,0.00013323105730518914,0.001766391936817678,,,,
213,,0.9349548121217459,0.38009057169588106,40.55294117647061,0.825408453127011,105.96125,-30.391248545535998,0.165981021062662,1.15895,6.860494999999999,1.025399,-47.000003814697294,-46.86458714803061,-51.9875015258789,False,False,False,,488121187,505206420.0,116.338568,0.0797600000000001,12.0,485.233093782771,517.408839238558,dendrite-only,43.0,97.0,3675.0,11.0,54.0,95.4626,552.249322216184,304.266553972858,1.15591,6.85795833333333,1.023264,34.8125038146973,37.1041679382324,36.943753814697295,488118290,43,137.96874880790702,0.0681690126657486,0.1144,0.1144,0.28,2.56022016,1.19906,6.89887666666667,1.623481,-54.968753814697294,-55.625003814697294,-80.8000030517578,317.727811899551,488117124,False,3D Neuron Reconstruction morphology,24.2422131145104,130.0,145.958323160807,1310.0,1.1554799999999998,6.8575266666666685,1.0228979999999999,-38.03125,-36.7395871480306,-51.100002288818395,488118294,4357.58328663,5218.79953807052,568.166372515366,1.19906,6.89887666666667,1.623481,-54.968753814697294,-55.625003814697294,-80.8000030517578,4.19580585904792,3.97157985974743,4.4510938323077,-95.15625,-79.8806610107422,Mus musculus,Rbp4-Cre_KL100,spiny,488759006.0,0.00020767501587716232,5.950954135627504e-07,0.9999161412486826,4.837088930370603e-07,0.0446548076214497,7.489320329961968e-05,0.012061151134096865,0.1372543532735357,0.0004533460029129608,0.005513461438440209,0.00042935190776329516,366.9317888104856,0.0004596196968253409,0.0003552682381826364,2.794800840644258e-05,1.0195008268646267e-07,,,,,4,dendrite-only,0.0659841283808553,0.00018907836362275107,317.7011676419863,0.00015368776818101913,14.188074316358607,0.023795653610536396,3.832163158826385,43.60952533928847,0.1440406335389425,1.7517800388281588,0.13641704218852962,116584.43437514374,0.14603396057825058,0.11287859995517757,0.008879859557929259,3.2392376694948086e-05,,,,
232,,0.9046682772689519,0.325294283306556,44.7678571428571,0.900430497310999,199.75,2.44249997831403,0.13297492320377,1.232035,4.26101,1.02573125,-52.09375,-49.9687512715658,-53.9453153610229,False,False,False,,486561185,508278896.0,130.625632,0.059995000000000014,8.0,375.421894988105,413.35768961016487,dendrite-only,29.0,64.0,2566.0,6.0,35.0,146.3468,481.843412000314,184.594824949069,1.22902,4.2584716666666695,1.02345875,45.0,47.2291692097982,45.9453153610229,486560643,40,156.875044107437,0.0385764725506306,0.1144,0.1144,0.28,1.20707968,1.89333,4.313415,1.68241875,-61.5,-58.7812525431315,-80.82812690734859,149.28900574844602,486560376,False,3D Neuron Reconstruction morphology,19.0657315163926,110.0,80.9583307902018,870.0,1.22858,4.25802333333333,1.0230549999999998,-44.1875,-41.62500127156579,-48.695316314697294,486560647,3043.2800243192,3100.64588357623,301.904655230701,1.89333,4.313415,1.68241875,-61.5,-58.7812525431315,-80.82812690734859,4.58670600203569,4.62656737888918,4.85402070254953,-97.0,-80.403678894043,Mus musculus,Cux2-CreERT2,spiny,487245118.0,,3.8795536658712576e-05,,,,8.448762206472726e-06,0.009024527668760496,6.890087544017143e-06,0.00014020472533077317,0.00025781595770766295,0.002221659017841232,924.7342568026103,0.000992516244873639,0.00011489500546884336,7.901221633151002e-05,1.0981382418567684e-05,0.3454666405050197,0.013228923614110908,2.128697396767184e-06,0.009900756980442715,4,dendrite-only,,0.00579174709525659,,,,0.0012613073096093602,1.3472627630185958,0.0010286143189660716,0.020931024045865092,0.03848908799226041,0.3316692658855866,138052.65777958985,0.14817176338636676,0.017152561131905893,0.01179565521811226,0.001639399663011435,51.57437128025022,1.9749328534727566,0.0003177911179026782,1.4780741657672796
